survey_year,agegroup,region,estimate,std_error,variance,ci_lower,ci_upper,cv,n_unweighted,weighted_total
2015,Young Adult,Boyaca,0.12009650748283394,0.022590011868744993,5.103086362300397e-4,0.07582089780976141,0.1643721171559065,0.18809882437233996,271,275.25533999999993
2015,Adolescent,Caldas,0.28914107352486723,0.0779715064825195,0.006079555823153581,0.13631972899879768,0.4419624180509368,0.2696659645479723,60,47.06260799999999
2015,Young Adult,Caldas,0.07508829575743504,0.016079818447115854,2.5856056129220734e-4,0.0435724307231452,0.10660416079172488,0.21414547080759483,265,233.82918500000008
2015,Adolescent,Caqueta,0.12018246557195147,0.035483390519568524,0.0012590710027642054,0.05063629810422719,0.18972863303967574,0.29524598576591143,79,34.599623
2015,Young Adult,Caqueta,0.11873581317884432,0.020904742766475803,4.3700827013252243e-4,0.07776327025047755,0.1597083561072111,0.1760609727327028,333,134.924077
2015,Adolescent,Casanare,0.32651516524020296,0.077014861213186,0.005931288847686301,0.17556881098800772,0.47746151949239823,0.23586917059895066,46,17.938885000000006
2015,Young Adult,Casanare,0.09451538795540979,0.0177755335401526,3.1596959263709e-4,0.059675982410726934,0.12935479350009263,0.18807025950672385,283,106.01486399999993
2015,Adolescent,Cauca,0.20008622982627128,0.059880949463489236,0.0035857281086489516,0.08272172551776934,0.3174507341347732,0.2992757148529513,71,65.631583
2015,Young Adult,Cauca,0.15670573540642813,0.02202948355374365,4.8529814564466197e-4,0.11352874104307314,0.1998827297697831,0.1405786680149806,384,342.0916589999997
2015,Adolescent,Cesar,0.2781909977946325,0.05121380982518624,0.0026228543168103423,0.17781377502618395,0.3785682205630811,0.1840958558371236,65,46.12474200000003
2015,Young Adult,Cesar,0.16775686978071425,0.01929985519482642,3.724844105412684e-4,0.1299298486920162,0.20558389086941228,0.1150465862891606,351,276.7978090000001
2015,Adolescent,Choco,0.40663076524301006,0.04791451141304009,0.002295800403950349,0.31272004853661817,0.500541481949402,0.11783297160116621,115,38.224668
2015,Young Adult,Choco,0.2923497158970585,0.03880870161131705,0.0015061153207562422,0.21628605845211554,0.3684133733420014,0.13274752633925008,468,145.41612899999996
2015,Adolescent,Cordoba,0.253744112619296,0.0551908556637012,0.003046030548891499,0.14557202324249324,0.3619162019960988,0.21750595548400598,52,56.307935
2015,Young Adult,Cordoba,0.19474053686858742,0.024373189143094446,5.940523490050569e-4,0.14696996395973966,0.24251110977743517,0.12515724530194597,345,426.02116299999994
2015,Adolescent,Cundinamarca,0.23502379612665805,0.0868971637211361,0.007551117062777931,0.06470848487455078,0.40533910737876533,0.3697377250868071,51,100.87965299999998
2015,Young Adult,Cundinamarca,0.13833872763412658,0.026383155061834515,6.960708710168042e-4,0.08662869391439532,0.19004876135385784,0.19071416596812832,363,669.381471
2015,Adolescent,Guainia,0.4659846088355873,0.0992877982010859,0.009858066871619555,0.27138410025717824,0.6605851174139963,0.21307098199914468,42,2.919987
2015,Young Adult,Guainia,0.25053737672476606,0.06877025292281694,0.004729347687068211,0.11575015778833453,0.3853245956611976,0.27449099141149774,192,11.496125
