survey,region,is_mainland,cell_id,has_obs,prevalence,se_prevalence,logit_prevalence,se_logit
2010,Caldas,1,Caldas | 2010,1,0.1705106321008578,0.03923736450622856,-1.5820126389247386,0.2774198553010426
2010,Caqueta,1,Caqueta | 2010,1,0.40473066517786044,0.06596163349998817,-0.38579214506337733,0.27378634297345633
2010,Cauca,1,Cauca | 2010,1,0.3217889876127937,0.0496110206666063,-0.7455624544718,0.2273223553789751
2010,Cesar,1,Cesar | 2010,1,0.4725824130414462,0.057536463855432644,-0.10978046903072448,0.23083996726484962
2010,Cordoba,1,Cordoba | 2010,1,0.3562962439707927,0.06266756575909158,-0.5914760833073418,0.27324079362125897
2010,Cundinamarca,1,Cundinamarca | 2010,1,0.3704879391134012,0.05982913586619713,-0.5301241215652183,0.2565278967951815
2010,Choco,1,Choco | 2010,1,0.4240062229065405,0.04991388540248463,-0.30634872518971734,0.2043766873616487
2010,Huila,1,Huila | 2010,1,0.1824937978289658,0.04553201218187155,-1.4995423015499454,0.3051951852393273
2010,La Guajira,1,La Guajira | 2010,1,0.42338058227720915,0.062341826802544964,-0.3089109646472835,0.25536379578971913
2010,Magdalena,1,Magdalena | 2010,1,0.5462170239653601,0.06781952400066656,0.18539731916586968,0.27361588468237025
2010,Meta,1,Meta | 2010,1,0.3100282031080962,0.05108644325435592,-0.7999874515772148,0.2388213368527633
2010,Narimo,1,Narimo | 2010,1,0.3518023012032369,0.0652369813105253,-0.61112636704944,0.28608013104319613
2010,Norte de Santander,1,Norte de Santander | 2010,1,0.2450113162499013,0.047244541941040503,-1.1253983624730663,0.2554024488325403
2010,Quindio,1,Quindio | 2010,1,0.21825787659883952,0.03598945361079352,-1.2758476368206173,0.21093168086740946
2010,Risaralda,1,Risaralda | 2010,1,0.25305358573375136,0.046616741973778165,-1.0823921803564711,0.24662663376244315
2010,Santander,1,Santander | 2010,1,0.3373956384587301,0.0529912505366598,-0.6749218291961989,0.23703387377735038
2010,Sucre,1,Sucre | 2010,1,0.4845757731659273,0.054467159457940034,-0.06171648933457008,0.21807616501888571
2010,Tolima,1,Tolima | 2010,1,0.30891050155391364,0.05342661040268071,-0.8052177396029491,0.25025954777972387
2010,Valle,1,Valle | 2010,1,0.32532480313769063,0.03251078876078913,-0.7294073076923536,0.14812064214163229
2010,Arauca,1,Arauca | 2010,1,0.36360353241691046,0.07738272667131492,-0.5597576684503984,0.33441686743546
2010,Casanare,1,Casanare | 2010,1,0.33374349580935003,0.044235419708839555,-0.6913020165069932,0.19893714446745495
2010,Putumayo,1,Putumayo | 2010,1,0.3166708124328256,0.046979030264292294,-0.7691139287371611,0.21710310768598098
2010,San Andres y Providencia,0,San Andres y Providencia | 2010,1,0.27048235175675406,0.06747564676778786,-0.9921767068012302,0.3419576466150541
2010,Amazonas,1,Amazonas | 2010,1,0.6078398956417499,0.05591801377592916,0.43824133186108527,0.23458439876664985
2010,Guainia,1,Guainia | 2010,1,0.4923569512132863,0.06973809311888918,-0.03057457669582845,0.2790175690541737
2010,Guaviare,1,Guaviare | 2010,1,0.2809788124639925,0.056189420883948904,-0.9396115593411046,0.2781245306282373
2010,Vaupes,1,Vaupes | 2010,1,0.5756181359018031,0.07575001860582153,0.3048108095502891,0.31009264040439644
2010,Vichada,1,Vichada | 2010,1,0.26739210718232465,0.07941486867172497,-1.0078944766561897,0.4053980403842705
2015,Antioquia,1,Antioquia | 2015,1,0.19091786870036104,0.032184961626276674,-1.4440571051447086,0.20835974072424776
2015,Atlantico,1,Atlantico | 2015,1,0.43120564019313606,0.06306899013419211,-0.2769338627539921,0.257143862479435
2015,Bogota,1,Bogota | 2015,1,0.22816702170846956,0.046681144492145464,-1.2186902651319742,0.26507287641836275
2015,Bolivar,1,Bolivar | 2015,1,0.3455762867033376,0.06187526859938513,-0.6385416016195171,0.27359876690137547
2015,Boyaca,1,Boyaca | 2015,1,0.22080168926207755,0.06827531127466732,-1.2610006193646892,0.396838038926312
2015,Caldas,1,Caldas | 2015,1,0.28914107352486723,0.0786374379118951,-0.8995592817757395,0.382592229144824
2015,Caqueta,1,Caqueta | 2015,1,0.12018246557195147,0.034882655602520476,-1.9907034043772087,0.32989506413216446
2015,Cauca,1,Cauca | 2015,1,0.20008622982627128,0.06048934546461575,-1.3857555118143086,0.37793621656383924
2015,Cesar,1,Cesar | 2015,1,0.2781909977946325,0.05040715425103266,-0.9534526438024471,0.25103068638349013
2015,Cordoba,1,Cordoba | 2015,1,0.253744112619296,0.055816626326375865,-1.07874222537654,0.29476766308124075
2015,Cundinamarca,1,Cundinamarca | 2015,1,0.23502379612665805,0.08760148810050461,-1.1801579581636754,0.48724985791665165
