variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
theta[20],-0.896773909615,-0.89536335,0.15816920078649788,0.155796997251,-1.1586691450000002,-0.6366613955000001,1.005275602214098,5648.992873726051,3194.088358573508
theta[21],-0.5466934312864999,-0.54744605,0.16560511976339023,0.16561750243499998,-0.819994527,-0.2703834755000002,1.0010780990972028,5573.06124094309,3291.5177586479103
theta[22],-0.10872381223759825,-0.108757185,0.14545954592464128,0.14779332941099999,-0.3431921725,0.12884716699999982,1.001559821032972,5749.174524764287,3063.1260265766555
theta[23],-0.51796067801105,-0.518184805,0.1568885760147997,0.15756064632,-0.7771524875000001,-0.26093442150000007,1.0014824191303977,5857.150558272935,2868.307104960408
theta[24],-0.67709458264,-0.6785714899999999,0.11413729393974335,0.11418317288700006,-0.8644024954999999,-0.4875726175,0.9999438496975412,4996.774890830454,3054.9692323167305
theta[25],-0.4212550051765175,-0.42122380000000004,0.19763418673712793,0.202012797189,-0.7479175785,-0.10335288550000012,1.0007404804100128,5344.140962732901,3012.3439568980807
theta[26],-0.47052044559825,-0.472104305,0.150451456451171,0.152229728217,-0.7141765155,-0.22370259000000045,0.9999004610868326,6307.627510714093,2480.9083864830586
theta[27],-0.6118676580515,-0.61328909,0.15870607260348388,0.15726659484900002,-0.871351848,-0.3518956070000001,1.001370070291554,6785.525349909731,3033.504089506998
theta[28],-0.2426356821221475,-0.24389407,0.17612627987913404,0.17601135869099996,-0.5314106405,0.042220052249999765,0.9996966141498038,4729.680613089609,2961.6379933950743
theta[29],0.2845785666773485,0.283240935,0.17523864049303237,0.17483113496099997,-9.141927619999901e-4,0.5687912984999999,1.000783329905198,5695.014811263685,3241.38729810257
theta[30],-0.13531417337059026,-0.1312265,0.17526232621502316,0.1742624889201,-0.425909313,0.15894955449999998,1.0017285453333278,5925.841891859855,3211.9669160476656
theta[31],-0.715936748227,-0.71253638,0.1724785057711625,0.16776428499599996,-1.00430729,-0.43535329900000014,1.0011455031878074,5833.744994206585,3109.0031314095613
theta[32],0.43295107720931747,0.429692275,0.20892825489026381,0.207404057112,0.09476555895000001,0.7759117474999999,1.0016604455113793,4606.959808068284,2989.9036690652492
theta[33],-0.623590346213,-0.624237005,0.1713132686159794,0.17239286582699992,-0.9025619545,-0.3509954815000001,1.000075912492075,5754.849436587121,2924.9503400086924
theta[34],-0.9064903797475,-0.9056899599999999,0.11335656777221967,0.11444337660000001,-1.09134969,-0.723005335,1.0028998661896684,7293.712912123953,3047.257206158802
theta[35],-0.09696096291354975,-0.099389954,0.14246955015298132,0.14288731564652998,-0.32976550099999996,0.13701370549999983,1.0017769736722313,6289.083725337582,3227.058719146223
theta[36],-0.93818533666,-0.9397209,0.11989349629992532,0.12097947059099999,-1.134682835,-0.7412008955,1.0014575826523786,7411.19943193368,2667.861058557074
theta[37],-0.392629028640354,-0.393925325,0.1463770605509044,0.145903503669,-0.6296687295000001,-0.14858845900000012,1.002356940888625,7075.081842662644,2800.370633012181
theta[38],-0.841536174275,-0.8409082999999999,0.1741705784726081,0.17093786442599992,-1.126467635,-0.5578939285,1.0003744577710902,6177.320163942628,2878.2866259646867
theta[39],-1.24542927146,-1.2426198,0.18625674406773107,0.1873635008699998,-1.552472125,-0.9443959759999999,1.0006081658432309,5726.882000701363,2792.656741219371
theta[40],-0.6646656881175,-0.6664625550000001,0.15000380204589575,0.15115817165399995,-0.91573865,-0.417944947,1.0031917642060235,6280.54733688254,3191.44688864053
theta[41],-0.7157416299975,-0.7150487999999999,0.13717865356825582,0.13502671270199992,-0.9385744435,-0.493831742,0.9997214245234736,6178.895509846655,2878.6424242191133
theta[42],-0.397584981882525,-0.400127515,0.12907071201980944,0.130773896841,-0.6043805965,-0.18455115850000003,0.9996709148491821,6588.919627805584,3361.742846233663
theta[43],-0.40918634431949,-0.40956131,0.13947076051000132,0.13891926417600003,-0.6424580115,-0.18304028000000006,1.0005606200467982,6032.287048259236,2845.949849735624
theta[44],-0.701220274616,-0.7026810699999999,0.17386956647845325,0.1736892957449998,-0.9885424235000001,-0.4150221125000001,1.0022857188072083,7101.349487554624,2864.600709317868
theta[45],-0.06421702241597349,-0.0618505105,0.11999666923072333,0.1191238736352,-0.263154862,0.13205361499999996,1.0004009787333548,6118.604055158866,3157.9127919140815
theta[46],-0.7752367530625,-0.774477455,0.1538098370129277,0.15292454870699998,-1.028925115,-0.5175528035000001,1.001007708745903,5528.385235389633,3041.8936690349
theta[47],-0.240904031000665,-0.23881463,0.14694421857967047,0.148651020924,-0.48164899850000004,0.002906733364999944,1.0022063749403034,6448.9184157872505,3054.03475295797
theta[48],-0.355920185831125,-0.35742478499999997,0.15459914982746017,0.15282136715999994,-0.6016408505,-0.10017076150000019,1.0010517649074044,6047.519450035603,3134.7307355267562
theta[49],-0.7459768902875,-0.74422872,0.15278869237665818,0.15365215689599998,-1.0022926499999998,-0.4965149280000002,0.999483612298344,6595.306355129532,2986.3423526363886
theta[50],-0.762126901675,-0.76322873,0.1664185130641578,0.17030241465299994,-1.02739231,-0.48767099900000005,0.9995876412749446,5906.28249292074,2983.6817386124626
theta[51],-0.704775467755,-0.703564575,0.16256917431014603,0.16422018158700005,-0.9724214720000001,-0.4409272335,1.00000467030218,5771.485344067489,2992.4367194191727
theta[52],-0.996581622645,-0.99621346,0.14261677828693864,0.14646841133400004,-1.2278962800000002,-0.7546279425000001,0.9996639556663856,6906.594338670894,2798.09178776701
theta[53],-1.0807316276425,-1.0774754500000001,0.15703869042793933,0.1559347530299997,-1.342205915,-0.8281234410000001,1.004431319264088,5467.850921639558,3513.0861553046066
theta[54],-0.73065114863,-0.7317542749999999,0.16177715545107493,0.16271361535800002,-0.993523242,-0.4612506055000001,1.003026039862627,6092.154634375219,3358.8418640160085
theta[55],-0.2926815295638955,-0.292271505,0.1430068379981618,0.138789032592,-0.524021914,-0.05524629380000003,1.0046125245013566,6515.900724351002,3109.2773471785113
theta[56],-0.7019183954225,-0.701995195,0.15739288305366236,0.16158082741500004,-0.9560829875000001,-0.44369260950000017,1.0013216408824859,5995.577959279689,2893.089532316602
theta[57],-0.861052300195,-0.862198975,0.10945957793339986,0.10940800739399999,-1.040070645,-0.6813775405000001,1.001967824543482,5700.358565915587,2893.9904514040372
theta[58],-0.60521272247325,-0.60843827,0.19389890058661924,0.194411551467,-0.9164469129999999,-0.2804264575,1.0006920011950726,5733.020884725793,3343.7475276577493
theta[59],-0.6544781628525,-0.65187034,0.14560575698979655,0.143401423431,-0.893206283,-0.4150431550000001,1.0006813378588233,7260.7063564007885,2804.668422315495
theta[60],-0.7958253754575,-0.79344093,0.153723121089892,0.15260378078400005,-1.0467657099999998,-0.5410453665,1.0024559939855675,7447.8504051646005,3265.304510948851
theta[61],-0.426593399417655,-0.427932335,0.17512609245755142,0.17551339041599992,-0.7078175135,-0.13635159650000025,0.9999281849591359,4908.314168523392,2810.187227373251
theta[62],0.1006208492144545,0.098783836,0.1711150059032959,0.16985318907689997,-0.176419627,0.3838725234999997,1.0004254762027585,6197.016616206994,3208.7188570061658
theta[63],-0.3192718907636875,-0.31662333,0.17437527379438308,0.17232997393499996,-0.603610031,-0.029319124400000052,1.00217965391449,6482.225934740368,3049.621861908693
theta[64],-0.8998944659075,-0.898720285,0.17109619341780727,0.165583536069,-1.18707297,-0.6256169540000002,1.001541892660363,6283.733668566615,2873.487925933042
theta[65],0.24899335986652124,0.24538733000000001,0.20732640079641196,0.205332953868,-0.08986407754999999,0.5897915695,1.0027182596553035,4651.724225637895,2835.8958072445203
theta[66],-0.807548063825,-0.80691791,0.17162087671803447,0.17588525614800007,-1.08669295,-0.531265991,1.0002430339011354,6047.547322634641,2914.907154735903
theta[67],-1.2574979832875,-1.2567598,0.11685717338603363,0.11684066666999994,-1.45244562,-1.0664345849999999,1.0014807436477373,7934.434579895205,3116.0472494130017
theta[68],-0.44796856667175,-0.447481105,0.1431572717000874,0.14193233733000002,-0.677948929,-0.20937064800000005,1.0010888370186481,6435.39447408187,3111.8444858956946
theta[69],-1.28919294074,-1.2919094,0.12733598134569743,0.12584768405999996,-1.4988310150000002,-1.0748943400000002,1.0003396840129175,7754.706564568745,2951.8688860079105
theta[70],-0.7436366323375,-0.74195883,0.1518668552266589,0.15376366324200005,-0.9936845274999999,-0.4893882440000001,0.9997893806443114,7013.206097100213,3014.227156856402
theta[71],-1.1925437773825,-1.1914159500000001,0.17823522346499573,0.17541804441000008,-1.49119707,-0.8985634040000003,1.0004783956035779,6452.224508613734,2912.9342560869177
theta[72],-1.5964368748225,-1.59520455,0.19272659826844352,0.19483113467999993,-1.9152018100000001,-1.2822112900000002,1.0003889734625901,6077.877210099685,3082.3317878203534
theta[73],-1.01567329231,-1.0150499499999999,0.15419761440720064,0.15596692544999982,-1.270019095,-0.7642463825000001,1.000946833210104,7040.59943384399,3480.638205662996
theta[74],-1.0667492335675,-1.0661450000000001,0.14305971324315603,0.13914257338800018,-1.3015558699999998,-0.8262455550000001,1.0000440266024329,6462.215407322249,2803.2943260374464
theta[75],-0.7485925856425,-0.74689693,0.13315736085287208,0.133718889003,-0.9675231784999999,-0.5325366010000001,0.9999450693432089,6562.510045616452,2430.17163156325
theta[76],-0.76019394811,-0.7564470249999999,0.14256360384903627,0.14102959701600004,-0.995091173,-0.5283189755000001,1.0000466272911783,6521.410310180125,2866.2445256364426
theta[77],-1.0522278785725,-1.0514201,0.1814036294601649,0.17878107788099992,-1.3530978999999999,-0.7561848495000001,1.0026884338938362,7502.76369948991,3346.3053942801175
theta[78],-0.41522462614475,-0.416967435,0.12268103711135463,0.12238260323100002,-0.6214828845,-0.2166402320000001,1.0009354989090478,6418.4764319705955,3167.982167517738
theta[79],-1.126244356455,-1.125477,0.1592599523513115,0.15587589381000008,-1.391110435,-0.8574148995000002,1.002463246783167,5460.212376454628,2989.5080196142258
theta[80],-0.5919116347160001,-0.5894718050000001,0.14868345656505674,0.153730467828,-0.834648393,-0.3483017335,1.0009471629972175,6811.263245232578,3141.8422970024644
theta[81],-0.70692778983325,-0.70763786,0.15769818046288564,0.154554630342,-0.9635969365,-0.44576765549999997,1.0009126575693377,6080.307875792311,2905.0422128979753
theta[82],-1.096984494145,-1.09673295,0.157198235091873,0.16118525490900004,-1.365129935,-0.844272221,0.9999521155963338,6942.0233552238,3326.4173526972772
theta[83],-1.11313450488,-1.11002885,0.17014135737253433,0.17199386110199993,-1.3916064250000002,-0.8381756470000001,0.9996516249630675,6279.653858853348,3338.1911881994606
theta[84],-1.05578307166,-1.0501977999999998,0.16627400416706914,0.16556041492200005,-1.32769461,-0.7843952765000001,0.9999484343990478,6309.431152758076,3181.753388117737
theta[85],-1.3475892272875,-1.34552065,0.15156468481712126,0.15284953655999992,-1.597898585,-1.09908061,1.0000971044287992,6846.079232201194,2412.2967052351437
theta[86],-1.4317392304025,-1.43149255,0.1634068182454591,0.1647266451599999,-1.70218548,-1.1626118650000001,1.0043887809936585,5679.0444486815295,2959.0070903598526
